#{"t_start": 1781161091.3453863, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t,is_success
-89.0,100,21551.815497,0.0
-100.0,100,21552.604352,0.0
-100.0,100,21553.413538,0.0
-100.0,100,21554.266954,0.0
-100.0,100,21555.057396,0.0
-1.0,100,21555.846525,1.0
-3.0,100,21556.62555,1.0
-22.0,100,21557.394671,1.0
-31.0,100,21558.215804,1.0
-13.0,100,21559.014645,1.0
-2.0,100,21559.790164,1.0
-100.0,100,21560.560313,0.0
-46.0,100,21561.322861,1.0
-13.0,100,21562.109701,1.0
-12.0,100,21562.906978,1.0
-100.0,100,21563.721209,0.0
-9.0,100,21564.514619,1.0
-100.0,100,21565.295439,0.0
-100.0,100,21566.070073,0.0
-87.0,100,21566.856371,1.0
-1.0,100,21567.685966,1.0
-30.0,100,21568.476276,1.0
-100.0,100,21569.268921,0.0
-100.0,100,21570.060529,0.0
-100.0,100,21570.847228,0.0
-100.0,100,21571.641309,0.0
-10.0,100,21572.487772,1.0
-14.0,100,21573.284961,1.0
-100.0,100,21574.077924,0.0
-35.0,100,21574.873863,1.0
-1.0,100,21575.647642,1.0
-100.0,100,21576.440577,0.0
0.0,100,21577.288294,1.0
-58.0,100,21578.091838,1.0
-100.0,100,21578.895448,0.0
0.0,100,21579.679107,1.0
-100.0,100,21580.469548,0.0
-100.0,100,21581.271308,0.0
-37.0,100,21582.134268,1.0
-100.0,100,21582.929852,0.0
-100.0,100,21583.690315,0.0
0.0,100,21584.469138,1.0
-98.0,100,21585.254943,0.0
-12.0,100,21586.087154,1.0
-73.0,100,21586.889455,0.0
-100.0,100,21587.669954,0.0
-100.0,100,21588.452597,0.0
-34.0,100,21589.237464,1.0
-100.0,100,21590.023784,0.0
0.0,100,21590.851068,1.0
-100.0,100,21591.648826,0.0
-100.0,100,21592.434629,0.0
-9.0,100,21593.218277,1.0
-100.0,100,21593.997823,0.0
-100.0,100,21594.802274,0.0
-100.0,100,21595.642819,0.0
-71.0,100,21596.440004,1.0
-15.0,100,21597.22027,1.0
-100.0,100,21597.994085,0.0
-13.0,100,21598.779446,1.0
-1.0,100,21599.612557,1.0
-6.0,100,21600.413548,1.0
-22.0,100,21601.20737,0.0
-100.0,100,21601.976778,0.0
-100.0,100,21602.747678,0.0
-98.0,100,21603.5182,0.0
-100.0,100,21604.332025,0.0
-2.0,100,21605.183773,1.0
-100.0,100,21605.970204,0.0
-31.0,100,21606.7464,1.0
-48.0,100,21607.525846,1.0
-100.0,100,21608.297717,0.0
-100.0,100,21609.101042,0.0
-100.0,100,21609.934663,0.0
-3.0,100,21610.734506,1.0
-85.0,100,21611.518944,1.0
-100.0,100,21612.298055,0.0
-100.0,100,21613.111881,0.0
-100.0,100,21613.916694,0.0
-100.0,100,21614.761073,0.0
-96.0,100,21615.537137,0.0
-100.0,100,21616.305261,0.0
-92.0,100,21617.078951,0.0
-45.0,100,21617.870307,0.0
-100.0,100,21618.72366,0.0
-100.0,100,21619.52315,0.0
-65.0,100,21620.31502,1.0
-2.0,100,21621.090187,1.0
-1.0,100,21621.888911,1.0
-100.0,100,21622.69139,0.0
-11.0,100,21623.538633,1.0
-100.0,100,21624.314293,0.0
-9.0,100,21625.100366,1.0
-100.0,100,21625.89595,0.0
-100.0,100,21626.684659,0.0
-33.0,100,21627.47884,1.0
-25.0,100,21628.296889,1.0
-10.0,100,21629.100594,1.0
-100.0,100,21629.876071,0.0
-49.0,100,21630.662781,0.0
-28.0,100,21631.458681,1.0
-100.0,100,21632.30638,0.0
-100.0,100,21633.083817,0.0
-63.0,100,21633.87753,1.0
-39.0,100,21634.651329,1.0
-100.0,100,21635.440778,0.0
-100.0,100,21636.248864,0.0
-100.0,100,21637.096667,0.0
-16.0,100,21637.890671,1.0
-100.0,100,21638.750398,0.0
-1.0,100,21639.548994,1.0
-3.0,100,21640.344735,1.0
-30.0,100,21641.187836,1.0
-100.0,100,21641.994151,0.0
-10.0,100,21642.778818,1.0
-4.0,100,21643.559901,1.0
-38.0,100,21644.33804,0.0
-30.0,100,21645.124648,1.0
-3.0,100,21645.960921,1.0
-100.0,100,21646.741972,0.0
-100.0,100,21647.512701,0.0
-41.0,100,21648.293757,1.0
-100.0,100,21649.069059,0.0
-1.0,100,21649.867244,1.0
-100.0,100,21650.73055,0.0
-1.0,100,21651.540809,1.0
-100.0,100,21652.314498,0.0
-21.0,100,21653.074404,1.0
-100.0,100,21653.869754,0.0
-11.0,100,21654.713447,1.0
-10.0,100,21655.513012,1.0
-100.0,100,21656.30761,0.0
-100.0,100,21657.066514,0.0
-100.0,100,21657.845723,0.0
-100.0,100,21658.646849,0.0
-32.0,100,21659.468112,1.0
-32.0,100,21660.26754,1.0
-31.0,100,21661.056667,1.0
-32.0,100,21661.838822,1.0
-100.0,100,21662.612532,0.0
-100.0,100,21663.476408,0.0
-22.0,100,21664.284624,1.0
-100.0,100,21665.062461,0.0
-2.0,100,21665.872498,1.0
-99.0,100,21666.657314,0.0
-3.0,100,21667.471031,1.0
-10.0,100,21668.290992,1.0
-100.0,100,21669.093157,0.0
-100.0,100,21669.899908,0.0
-28.0,100,21670.700779,1.0
-100.0,100,21671.473191,0.0
-7.0,100,21672.301385,1.0
-30.0,100,21673.093626,1.0
-100.0,100,21673.882549,0.0
0.0,100,21674.669284,1.0
-100.0,100,21675.434584,0.0
-18.0,100,21676.237713,1.0
-100.0,100,21677.062805,0.0
-2.0,100,21677.867553,1.0
-100.0,100,21678.657504,0.0
-100.0,100,21679.43754,0.0
-100.0,100,21680.2506,0.0
-23.0,100,21681.059887,1.0
-1.0,100,21681.908717,1.0
-100.0,100,21682.706259,0.0
-100.0,100,21683.490996,0.0
-100.0,100,21684.279423,0.0
-100.0,100,21685.044875,0.0
-100.0,100,21685.844621,0.0
-12.0,100,21686.68404,1.0
-100.0,100,21687.483018,0.0
-100.0,100,21688.265125,0.0
-14.0,100,21689.036323,1.0
-8.0,100,21689.829817,1.0
-100.0,100,21690.606973,0.0
-10.0,100,21691.446857,1.0
-98.0,100,21692.21838,0.0
-100.0,100,21693.01347,0.0
-33.0,100,21693.793848,1.0
-34.0,100,21694.571472,1.0
-100.0,100,21695.390549,0.0
-100.0,100,21696.215684,0.0
-13.0,100,21696.995417,1.0
-13.0,100,21697.792152,1.0
-3.0,100,21698.56802,1.0
-100.0,100,21699.350661,0.0
-46.0,100,21700.179655,1.0
-100.0,100,21700.979344,0.0
-13.0,100,21701.787199,1.0
-14.0,100,21702.582122,1.0
-100.0,100,21703.366241,0.0
-100.0,100,21704.180542,0.0
-100.0,100,21705.008884,0.0
-100.0,100,21705.791008,0.0
-78.0,100,21706.556991,1.0
-5.0,100,21707.342675,1.0
-86.0,100,21708.129285,0.0
-1.0,100,21708.928921,1.0
-22.0,100,21709.783336,0.0
-100.0,100,21710.562825,0.0
-46.0,100,21711.336336,1.0
-100.0,100,21712.11277,0.0
-12.0,100,21712.91798,1.0
-37.0,100,21713.779653,1.0
-15.0,100,21714.55322,1.0
-39.0,100,21715.335024,1.0
-100.0,100,21716.096529,0.0
-100.0,100,21716.877281,0.0
-36.0,100,21717.684988,1.0
-53.0,100,21718.556782,1.0
-2.0,100,21719.34976,1.0
-100.0,100,21720.130467,0.0
-94.0,100,21720.92877,0.0
-100.0,100,21721.717479,0.0
-100.0,100,21722.552991,0.0
-100.0,100,21723.360978,0.0
-100.0,100,21724.155909,0.0
-100.0,100,21724.93839,0.0
-100.0,100,21725.710534,0.0
-2.0,100,21726.522574,1.0
-100.0,100,21727.359404,0.0
-100.0,100,21728.16159,0.0
-100.0,100,21728.954705,0.0
-13.0,100,21729.739924,1.0
-100.0,100,21730.517636,0.0
-15.0,100,21731.315968,1.0
-100.0,100,21733.264145,0.0
-100.0,100,21734.040189,0.0
-4.0,100,21734.828525,1.0
-100.0,100,21735.641844,0.0
-95.0,100,21736.476528,0.0
0.0,100,21737.292003,1.0
-100.0,100,21738.084657,0.0
-8.0,100,21738.881274,1.0
-48.0,100,21739.655023,1.0
-14.0,100,21740.448148,1.0
-100.0,100,21741.293379,0.0
-59.0,100,21742.073318,1.0
-16.0,100,21742.852758,1.0
-100.0,100,21743.627729,0.0
-44.0,100,21744.419343,1.0
-49.0,100,21745.288583,1.0
-100.0,100,21746.063785,0.0
-100.0,100,21746.839636,0.0
-100.0,100,21747.60981,0.0
-100.0,100,21748.400664,0.0
-100.0,100,21749.21397,0.0
-5.0,100,21750.05154,1.0
-5.0,100,21750.851187,1.0
-3.0,100,21751.707051,1.0
-1.0,100,21752.496631,1.0
-1.0,100,21753.290833,1.0
-100.0,100,21754.098653,0.0
-100.0,100,21754.947708,0.0
-4.0,100,21755.745537,1.0
-13.0,100,21756.547233,1.0
-100.0,100,21757.408285,0.0
-13.0,100,21758.2234,1.0
-100.0,100,21759.028558,0.0
-60.0,100,21759.880094,1.0
-100.0,100,21760.681894,0.0
-100.0,100,21761.486564,0.0
-32.0,100,21762.291208,1.0
-100.0,100,21763.15474,0.0
-22.0,100,21763.979625,1.0
-15.0,100,21764.786832,1.0
-38.0,100,21765.660298,1.0
-20.0,100,21766.474353,1.0
-12.0,100,21767.303446,1.0
-15.0,100,21768.15348,1.0
-100.0,100,21768.950862,0.0
-100.0,100,21769.759867,0.0
-84.0,100,21770.638464,1.0
-100.0,100,21771.443278,0.0
-10.0,100,21772.258191,1.0
-96.0,100,21773.107553,0.0
-100.0,100,21773.901565,0.0
-53.0,100,21774.721646,1.0
-59.0,100,21775.553697,1.0
-100.0,100,21776.352622,0.0
-100.0,100,21777.148394,0.0
-17.0,100,21777.980188,1.0
-100.0,100,21778.790954,0.0
-100.0,100,21779.575636,0.0
-3.0,100,21780.401552,1.0
-67.0,100,21781.211171,1.0
-100.0,100,21782.01496,0.0
-100.0,100,21782.853628,0.0
-8.0,100,21783.669075,1.0
-33.0,100,21784.483419,1.0
-100.0,100,21785.321202,0.0
-100.0,100,21786.157598,0.0
-34.0,100,21786.944746,1.0
-100.0,100,21787.775359,0.0
-99.0,100,21788.567044,0.0
-100.0,100,21789.376199,0.0
-100.0,100,21790.22197,0.0
-11.0,100,21791.045506,1.0
-100.0,100,21791.857623,0.0
-100.0,100,21792.703536,0.0
-100.0,100,21793.520953,0.0
-19.0,100,21794.41065,1.0
-5.0,100,21795.253321,1.0
-100.0,100,21796.063311,0.0
-100.0,100,21796.885347,0.0
-100.0,100,21797.720458,0.0
-3.0,100,21798.524759,1.0
-100.0,100,21799.298095,0.0
-6.0,100,21800.080411,1.0
-100.0,100,21800.931759,0.0
-100.0,100,21801.728194,0.0
-35.0,100,21802.508294,1.0
-100.0,100,21803.338238,0.0
-37.0,100,21804.140386,1.0
-6.0,100,21804.965589,1.0
-22.0,100,21805.826185,1.0
-97.0,100,21806.664149,0.0
-3.0,100,21807.450392,1.0
-100.0,100,21808.287395,0.0
-30.0,100,21809.079516,1.0
-28.0,100,21809.876753,1.0
-100.0,100,21810.720255,0.0
-100.0,100,21811.49217,0.0
-38.0,100,21812.290487,1.0
-47.0,100,21813.148057,1.0
-100.0,100,21813.97757,0.0
-55.0,100,21814.783842,1.0
-100.0,100,21815.621114,0.0
-100.0,100,21816.436749,0.0
-2.0,100,21817.271145,1.0
-20.0,100,21818.126245,1.0
-100.0,100,21818.949386,0.0
-5.0,100,21819.780755,1.0
-98.0,100,21820.603158,0.0
-100.0,100,21821.438721,0.0
-27.0,100,21822.233567,1.0
-100.0,100,21823.016932,0.0
-100.0,100,21823.882234,0.0
-100.0,100,21824.685795,0.0
-100.0,100,21825.504568,0.0
0.0,100,21826.353971,1.0
-100.0,100,21827.187419,0.0
-100.0,100,21827.997906,0.0
-100.0,100,21828.901743,0.0
-4.0,100,21829.740382,1.0
-13.0,100,21830.541837,1.0
-92.0,100,21831.379005,0.0
-100.0,100,21832.222192,0.0
-1.0,100,21833.036802,1.0
-31.0,100,21833.887494,1.0
-3.0,100,21834.711532,1.0
-100.0,100,21835.529136,0.0
-100.0,100,21836.37875,0.0
-25.0,100,21837.187991,1.0
-100.0,100,21838.004343,0.0
-100.0,100,21838.824047,0.0
-60.0,100,21839.608275,0.0
-2.0,100,21840.406686,1.0
-100.0,100,21841.25403,0.0
-100.0,100,21842.076655,0.0
-7.0,100,21842.885035,1.0
-87.0,100,21843.726844,1.0
-54.0,100,21844.52067,1.0
-100.0,100,21845.303388,0.0
-100.0,100,21846.119792,0.0
-100.0,100,21846.946445,0.0
-35.0,100,21847.736128,1.0
-100.0,100,21848.535275,0.0
-100.0,100,21849.396153,0.0
-100.0,100,21850.174376,0.0
-100.0,100,21850.949104,0.0
-100.0,100,21851.788359,0.0
-100.0,100,21852.611988,0.0
-23.0,100,21853.398432,1.0
-100.0,100,21854.232974,0.0
-100.0,100,21855.081069,0.0
-100.0,100,21855.888978,0.0
-3.0,100,21856.728296,1.0
-5.0,100,21857.50914,0.0
-38.0,100,21858.318708,1.0
-100.0,100,21859.107696,0.0
-20.0,100,21859.964849,1.0
-100.0,100,21860.77989,0.0
-100.0,100,21861.575529,0.0
-100.0,100,21862.35347,0.0
-43.0,100,21863.135192,0.0
-27.0,100,21863.968424,0.0
-7.0,100,21864.845737,1.0
-2.0,100,21865.652236,1.0
-100.0,100,21866.446423,0.0
-5.0,100,21867.225653,1.0
-53.0,100,21868.020825,0.0
-2.0,100,21868.874511,1.0
-100.0,100,21869.676872,0.0
-100.0,100,21870.443422,0.0
-6.0,100,21871.221539,1.0
-100.0,100,21872.007529,0.0
-100.0,100,21872.807479,0.0
-3.0,100,21873.638812,1.0
-62.0,100,21874.444152,1.0
-10.0,100,21875.247205,1.0
-9.0,100,21876.019875,1.0
-100.0,100,21876.803604,0.0
-13.0,100,21877.66795,1.0
-93.0,100,21878.473804,0.0
-30.0,100,21879.265494,1.0
-5.0,100,21880.052783,1.0
-100.0,100,21880.819474,0.0
-100.0,100,21881.61125,0.0
0.0,100,21882.451482,1.0
-100.0,100,21883.246228,0.0
-100.0,100,21884.043143,0.0
-3.0,100,21884.841514,1.0
-3.0,100,21885.63963,1.0
-100.0,100,21886.431081,0.0
-100.0,100,21887.284684,0.0
-14.0,100,21888.064875,1.0
-100.0,100,21888.846618,0.0
-100.0,100,21889.632386,0.0
-31.0,100,21890.434199,1.0
-100.0,100,21891.278981,0.0
-100.0,100,21892.084592,0.0
-5.0,100,21892.863681,1.0
-100.0,100,21893.672569,0.0
-41.0,100,21894.471372,1.0
-21.0,100,21895.268876,1.0
-100.0,100,21896.116909,0.0
-2.0,100,21896.906057,1.0
-86.0,100,21897.666674,0.0
-13.0,100,21898.440574,1.0
-100.0,100,21899.227232,0.0
-42.0,100,21900.068316,1.0
-100.0,100,21900.888166,0.0
-26.0,100,21901.676387,1.0
-32.0,100,21902.43521,1.0
-100.0,100,21903.211233,0.0
-100.0,100,21903.996513,0.0
-100.0,100,21904.832852,0.0
-1.0,100,21905.64966,1.0
-89.0,100,21906.437364,1.0
-100.0,100,21907.234838,0.0
-35.0,100,21908.013391,1.0
-46.0,100,21908.802964,1.0
-75.0,100,21909.648452,0.0
-100.0,100,21910.436229,0.0
-94.0,100,21911.219426,0.0
-100.0,100,21911.98599,0.0
-100.0,100,21912.783503,0.0
-34.0,100,21913.559067,1.0
-54.0,100,21914.412268,0.0
-15.0,100,21915.200378,1.0
-100.0,100,21915.995595,0.0
-100.0,100,21916.786773,0.0
-23.0,100,21917.576784,1.0
-25.0,100,21918.417093,1.0
-100.0,100,21919.248225,0.0
-65.0,100,21920.035351,0.0
-8.0,100,21920.819985,1.0
-100.0,100,21921.589014,0.0
-90.0,100,21922.379707,0.0
-10.0,100,21923.210249,1.0
-68.0,100,21924.003478,1.0
0.0,100,21924.791171,1.0
-100.0,100,21925.567325,0.0
-25.0,100,21926.376222,1.0
-16.0,100,21927.179375,1.0
-100.0,100,21927.958089,0.0
-22.0,100,21928.806595,1.0
-2.0,100,21929.598003,1.0
-91.0,100,21930.39239,0.0
-100.0,100,21931.174461,0.0
-61.0,100,21931.965922,1.0
-100.0,100,21932.78661,0.0
-100.0,100,21933.590989,0.0
-13.0,100,21934.374241,1.0
-100.0,100,21935.180255,0.0
-100.0,100,21935.961368,0.0
-100.0,100,21936.746395,0.0
-93.0,100,21937.582119,0.0
-48.0,100,21938.381287,1.0
-100.0,100,21939.153574,0.0
-100.0,100,21939.933791,0.0
-41.0,100,21940.71282,0.0
-100.0,100,21941.519245,0.0
-100.0,100,21942.360812,0.0
-85.0,100,21943.166436,1.0
-52.0,100,21943.954676,1.0
-100.0,100,21944.744467,0.0
-100.0,100,21945.518211,0.0
-3.0,100,21946.312192,1.0
-100.0,100,21947.167855,0.0
-68.0,100,21947.975125,1.0
-100.0,100,21948.772134,0.0
-19.0,100,21949.629213,1.0
-100.0,100,21950.410853,0.0
-1.0,100,21951.2619,1.0
-13.0,100,21952.058511,1.0
-100.0,100,21952.839275,0.0
-100.0,100,21953.625149,0.0
-38.0,100,21954.423468,1.0
-4.0,100,21955.23142,1.0
-15.0,100,21956.097398,1.0
-100.0,100,21956.893131,0.0
-55.0,100,21957.680662,0.0
-2.0,100,21958.460181,1.0
-1.0,100,21959.245427,1.0
-38.0,100,21960.094769,0.0
-100.0,100,21960.920999,0.0
-100.0,100,21961.686811,0.0
-47.0,100,21962.447176,1.0
-100.0,100,21963.235887,0.0
-1.0,100,21964.033729,1.0
-49.0,100,21964.878998,1.0
-100.0,100,21965.672145,0.0
-12.0,100,21966.440285,1.0
-90.0,100,21967.223355,0.0
0.0,100,21968.019111,1.0
-100.0,100,21968.829283,0.0
-97.0,100,21969.661644,0.0
-100.0,100,21970.434287,0.0
-100.0,100,21971.208441,0.0
-93.0,100,21971.981774,1.0
-9.0,100,21972.780421,1.0
-96.0,100,21973.616983,1.0
-100.0,100,21974.409192,0.0
-7.0,100,21975.183666,1.0
-81.0,100,21975.961152,1.0
-100.0,100,21976.731046,0.0
-100.0,100,21977.536772,0.0
-98.0,100,21978.369015,0.0
-19.0,100,21979.188664,1.0
-99.0,100,21979.987154,0.0
-66.0,100,21980.766439,1.0
-1.0,100,21981.551279,1.0
-100.0,100,21982.361405,0.0
-45.0,100,21983.177785,1.0
-100.0,100,21983.967271,0.0
-20.0,100,21984.764916,1.0
-100.0,100,21985.53772,0.0
-100.0,100,21986.326518,0.0
-17.0,100,21987.11838,1.0
-100.0,100,21987.988422,0.0
-59.0,100,21988.806614,0.0
-10.0,100,21989.605677,1.0
-100.0,100,21990.379948,0.0
-20.0,100,21991.17581,1.0
-22.0,100,21992.033412,1.0
-100.0,100,21992.849231,0.0
-100.0,100,21993.639517,0.0
-43.0,100,21994.432363,1.0
-100.0,100,21995.211098,0.0
-100.0,100,21996.029265,0.0
-5.0,100,21996.866488,1.0
-4.0,100,21997.665147,1.0
-100.0,100,21998.422341,0.0
-1.0,100,21999.188748,1.0
-3.0,100,21999.975271,1.0
-100.0,100,22000.774946,0.0
-14.0,100,22001.583448,1.0
-11.0,100,22002.379224,1.0
-44.0,100,22003.143044,1.0
-100.0,100,22003.919779,0.0
-100.0,100,22004.714044,0.0
-78.0,100,22005.548096,1.0
-89.0,100,22006.346009,0.0
-81.0,100,22007.111984,0.0
-3.0,100,22007.897193,1.0
-22.0,100,22008.68036,1.0
-100.0,100,22009.470154,0.0
-48.0,100,22010.31496,1.0
-2.0,100,22011.114393,1.0
-100.0,100,22011.899171,0.0
-1.0,100,22012.673773,1.0
-4.0,100,22013.475487,1.0
-65.0,100,22014.275483,0.0
-24.0,100,22015.133524,1.0
-71.0,100,22015.918077,1.0
-100.0,100,22016.70623,0.0
-100.0,100,22017.487956,0.0
-100.0,100,22018.284926,0.0
-18.0,100,22019.084564,1.0
-12.0,100,22019.947555,1.0
-7.0,100,22020.743376,1.0
-100.0,100,22021.523101,0.0
-100.0,100,22022.285876,0.0
-100.0,100,22023.072963,0.0
0.0,100,22023.889512,1.0
-43.0,100,22024.735388,1.0
-4.0,100,22025.548637,1.0
-100.0,100,22026.345973,0.0
-9.0,100,22027.123463,1.0
-1.0,100,22027.906266,1.0
-13.0,100,22028.71108,1.0
-40.0,100,22029.578225,1.0
-100.0,100,22030.386031,0.0
-100.0,100,22031.177531,0.0
-100.0,100,22031.956876,0.0
-5.0,100,22032.722039,1.0
-100.0,100,22033.510569,0.0
-10.0,100,22034.341959,1.0
-100.0,100,22035.122063,0.0
-44.0,100,22035.894415,1.0
-3.0,100,22036.663319,1.0
-100.0,100,22037.459623,0.0
-12.0,100,22038.291515,1.0
-15.0,100,22039.088244,1.0
-100.0,100,22039.859317,0.0
-100.0,100,22040.631156,0.0
-100.0,100,22041.403928,0.0
-6.0,100,22042.230475,1.0
-100.0,100,22043.077586,0.0
-37.0,100,22043.873919,1.0
-5.0,100,22044.66118,1.0
-100.0,100,22045.427733,0.0
-100.0,100,22046.22978,0.0
-25.0,100,22047.05625,1.0
-100.0,100,22047.866982,0.0
-100.0,100,22048.64393,0.0
-3.0,100,22049.407524,1.0
-100.0,100,22050.167733,0.0
-5.0,100,22050.952082,1.0
-11.0,100,22051.793515,1.0
-72.0,100,22052.60195,1.0
-8.0,100,22053.380677,1.0
-100.0,100,22054.154132,0.0
-100.0,100,22054.938325,0.0
-2.0,100,22055.724759,1.0
-100.0,100,22056.554361,0.0
-5.0,100,22057.358925,1.0
-100.0,100,22058.159697,0.0
-19.0,100,22058.952036,1.0
-21.0,100,22059.753977,1.0
-2.0,100,22060.572653,1.0
-100.0,100,22061.41505,0.0
-26.0,100,22062.224787,1.0
-34.0,100,22063.021652,1.0
-5.0,100,22063.812418,1.0
-76.0,100,22064.609196,1.0
-4.0,100,22065.453373,1.0
-4.0,100,22066.25313,1.0
-27.0,100,22067.033998,1.0
-40.0,100,22067.811026,1.0
-4.0,100,22068.58185,1.0
-96.0,100,22069.377198,0.0
-54.0,100,22070.203653,1.0
-95.0,100,22071.001287,0.0
-24.0,100,22071.769069,1.0
-8.0,100,22072.533625,1.0
-51.0,100,22073.307475,1.0
-16.0,100,22074.094876,1.0
-16.0,100,22074.911683,1.0
-7.0,100,22075.702389,1.0
-9.0,100,22076.490781,1.0
-48.0,100,22077.288711,0.0
-16.0,100,22078.052032,1.0
-62.0,100,22078.832049,1.0
-48.0,100,22079.683259,1.0
-16.0,100,22080.488337,1.0
-100.0,100,22081.276061,0.0
-44.0,100,22082.049096,1.0
-5.0,100,22082.830999,1.0
-32.0,100,22083.626616,1.0
-6.0,100,22084.502819,1.0
-19.0,100,22085.298141,1.0
-94.0,100,22086.06572,0.0
-22.0,100,22086.846391,1.0
-31.0,100,22087.628509,1.0
-3.0,100,22088.454137,1.0
-100.0,100,22089.244684,0.0
-3.0,100,22090.04167,1.0
-100.0,100,22090.825184,0.0
-6.0,100,22091.60494,1.0
-18.0,100,22092.411921,1.0
-3.0,100,22093.254843,1.0
-2.0,100,22094.040663,1.0
-100.0,100,22094.817786,0.0
-8.0,100,22095.609989,1.0
-4.0,100,22096.40361,1.0
-5.0,100,22097.192944,1.0
-100.0,100,22098.029899,0.0
-100.0,100,22098.82699,0.0
-4.0,100,22099.615643,1.0
-100.0,100,22100.381734,0.0
-5.0,100,22101.17938,1.0
-80.0,100,22102.024023,0.0
-12.0,100,22102.906013,1.0
-100.0,100,22103.695326,0.0
-15.0,100,22104.472404,1.0
-100.0,100,22105.251796,0.0
-2.0,100,22106.046847,1.0
-32.0,100,22106.895195,1.0
-10.0,100,22107.690465,1.0
-100.0,100,22108.475626,0.0
-100.0,100,22109.256544,0.0
-16.0,100,22110.034468,1.0
-100.0,100,22110.846032,0.0
-11.0,100,22111.702693,1.0
-100.0,100,22112.507627,0.0
-10.0,100,22113.298905,1.0
-100.0,100,22114.075634,0.0
-55.0,100,22114.883893,1.0
-12.0,100,22115.731262,1.0
-15.0,100,22116.518557,1.0
-2.0,100,22117.312896,1.0
-100.0,100,22118.097234,0.0
-100.0,100,22118.863336,0.0
-9.0,100,22119.64812,1.0
-5.0,100,22120.493021,1.0
-12.0,100,22121.279609,1.0
-89.0,100,22122.046165,1.0
-30.0,100,22122.833748,1.0
-59.0,100,22123.637314,1.0
-100.0,100,22124.448523,0.0
-100.0,100,22125.274526,0.0
-16.0,100,22126.048478,1.0
-18.0,100,22126.844227,1.0
-100.0,100,22127.646024,0.0
-100.0,100,22128.433584,0.0
-100.0,100,22129.27016,0.0
-100.0,100,22130.076558,0.0
-12.0,100,22130.865029,1.0
-3.0,100,22131.666048,1.0
-100.0,100,22132.46127,0.0
-99.0,100,22133.266945,0.0
-100.0,100,22134.126365,0.0
-4.0,100,22134.922256,1.0
-18.0,100,22136.790624,1.0
-16.0,100,22137.580078,1.0
-66.0,100,22138.435839,1.0
-41.0,100,22139.234016,1.0
-4.0,100,22140.037838,1.0
-9.0,100,22140.8352,1.0
-3.0,100,22141.615383,1.0
-100.0,100,22142.43265,0.0
-100.0,100,22143.280149,0.0
-2.0,100,22144.065683,1.0
-22.0,100,22144.846234,1.0
-2.0,100,22145.627058,1.0
-6.0,100,22146.422432,1.0
-100.0,100,22147.220965,0.0
-13.0,100,22148.078038,1.0
-100.0,100,22148.871893,0.0
-11.0,100,22149.641812,1.0
-6.0,100,22150.418656,1.0
-2.0,100,22151.21591,1.0
-10.0,100,22152.050081,1.0
-31.0,100,22152.838696,1.0
-100.0,100,22153.63729,0.0
-18.0,100,22154.414146,1.0
-12.0,100,22155.211889,1.0
-2.0,100,22156.009565,1.0
-11.0,100,22156.866839,1.0
-100.0,100,22157.662989,0.0
-100.0,100,22158.437732,0.0
-15.0,100,22159.205822,1.0
-20.0,100,22160.003951,1.0
-100.0,100,22160.834533,0.0
-42.0,100,22161.646413,1.0
-100.0,100,22162.427631,0.0
-4.0,100,22163.221313,1.0
-100.0,100,22163.991651,0.0
-100.0,100,22164.780818,0.0
-46.0,100,22165.630232,1.0
-100.0,100,22166.405749,0.0
-100.0,100,22167.191929,0.0
-5.0,100,22167.993676,1.0
-100.0,100,22168.802074,0.0
-18.0,100,22169.610054,1.0
-37.0,100,22170.456307,1.0
-100.0,100,22171.262157,0.0
-100.0,100,22172.051355,0.0
-100.0,100,22172.852612,0.0
-100.0,100,22173.619624,0.0
-2.0,100,22174.43595,1.0
-80.0,100,22175.262347,0.0
-1.0,100,22176.044484,1.0
-9.0,100,22176.821566,1.0
-25.0,100,22177.60504,1.0
-13.0,100,22178.370779,1.0
-63.0,100,22179.173635,1.0
-38.0,100,22179.983634,1.0
-100.0,100,22180.763135,0.0
-100.0,100,22181.537841,0.0
-12.0,100,22182.310656,1.0
-100.0,100,22183.093719,0.0
-15.0,100,22183.945035,1.0
-100.0,100,22184.741711,0.0
-50.0,100,22185.517869,1.0
-100.0,100,22186.304343,0.0
-1.0,100,22187.093371,1.0
-5.0,100,22187.896651,1.0
-46.0,100,22188.746011,1.0
-13.0,100,22189.539782,1.0
-100.0,100,22190.322628,0.0
-26.0,100,22191.10995,1.0
-28.0,100,22191.895728,1.0
-100.0,100,22192.689149,0.0
-100.0,100,22193.512919,0.0
-100.0,100,22194.311665,0.0
0.0,100,22195.080741,1.0
-100.0,100,22195.860088,0.0
-100.0,100,22196.645078,0.0
-100.0,100,22197.469608,0.0
-100.0,100,22198.266123,0.0
-100.0,100,22199.047714,0.0
-100.0,100,22199.832005,0.0
-100.0,100,22200.62955,0.0
-3.0,100,22201.417852,1.0
-100.0,100,22202.263425,0.0
-6.0,100,22203.06548,1.0
-100.0,100,22203.838412,0.0
-10.0,100,22204.620815,1.0
-8.0,100,22205.418449,1.0
-35.0,100,22206.195219,1.0
-100.0,100,22207.024919,0.0
-100.0,100,22207.815415,0.0
-100.0,100,22208.599898,0.0
-100.0,100,22209.365245,0.0
-9.0,100,22210.161864,1.0
-24.0,100,22211.005776,1.0
-100.0,100,22211.799107,0.0
