#{"t_start": 1781144250.7573416, "env_id": "HandManipulateBlockRotateZ-v1"}
r,l,t,is_success
-100.0,100,1129.754573,0.0
-15.0,100,1130.412907,1.0
-62.0,100,1131.082526,0.0
-82.0,100,1131.744632,0.0
-100.0,100,1132.406892,0.0
-100.0,100,1133.060453,0.0
-26.0,100,1133.767424,1.0
-100.0,100,1134.424345,0.0
-100.0,100,1135.059967,0.0
-100.0,100,1135.711594,0.0
-100.0,100,1136.359956,0.0
-100.0,100,1137.00631,0.0
-100.0,100,1137.681292,0.0
-100.0,100,1138.328973,0.0
-100.0,100,1138.986018,0.0
-95.0,100,1139.644325,1.0
-100.0,100,1140.286206,0.0
-100.0,100,1140.946285,0.0
-100.0,100,1141.604383,0.0
-100.0,100,1142.242669,0.0
-100.0,100,1142.896322,0.0
-100.0,100,1143.527125,0.0
-11.0,100,1144.195458,1.0
-100.0,100,1144.866888,0.0
-7.0,100,1145.534513,1.0
-100.0,100,1146.189365,0.0
-100.0,100,1146.843795,0.0
-100.0,100,1147.49488,0.0
-12.0,100,1148.150528,1.0
-100.0,100,1148.789995,0.0
-36.0,100,1149.451425,1.0
-100.0,100,1150.113687,0.0
-5.0,100,1150.788079,1.0
-100.0,100,1151.46606,0.0
-100.0,100,1152.146728,0.0
-100.0,100,1152.774198,0.0
-100.0,100,1153.433369,0.0
-100.0,100,1154.103634,0.0
-8.0,100,1154.78335,1.0
-100.0,100,1155.451661,0.0
-100.0,100,1156.120433,0.0
-100.0,100,1156.788534,0.0
-100.0,100,1157.455626,0.0
-100.0,100,1158.100512,0.0
-9.0,100,1158.770806,1.0
-100.0,100,1159.415332,0.0
-4.0,100,1160.074219,1.0
-4.0,100,1160.741763,1.0
-88.0,100,1161.41612,0.0
-100.0,100,1162.098656,0.0
-100.0,100,1162.770292,0.0
-100.0,100,1163.432522,0.0
-100.0,100,1164.121055,0.0
-100.0,100,1164.787541,0.0
-100.0,100,1165.445698,0.0
-100.0,100,1166.130402,0.0
-100.0,100,1166.797686,0.0
-100.0,100,1167.495374,0.0
-17.0,100,1168.152573,0.0
-100.0,100,1168.825274,0.0
-100.0,100,1169.495044,0.0
-100.0,100,1170.193984,0.0
-12.0,100,1170.916797,1.0
-100.0,100,1171.637956,0.0
-100.0,100,1172.382541,0.0
-100.0,100,1173.063517,0.0
-7.0,100,1173.770121,1.0
-100.0,100,1174.532012,0.0
-100.0,100,1175.259808,0.0
0.0,100,1175.94638,1.0
-100.0,100,1176.626776,0.0
-100.0,100,1177.326903,0.0
-98.0,100,1177.982974,0.0
-100.0,100,1178.698342,0.0
-100.0,100,1179.377064,0.0
-6.0,100,1180.034214,1.0
-6.0,100,1182.07678,1.0
-76.0,100,1182.745159,0.0
-100.0,100,1183.429344,0.0
-100.0,100,1184.119998,0.0
-100.0,100,1184.925347,0.0
-100.0,100,1185.65164,0.0
-100.0,100,1186.354338,0.0
-27.0,100,1187.114809,1.0
-100.0,100,1187.799359,0.0
-100.0,100,1188.565622,0.0
-100.0,100,1189.267481,0.0
-100.0,100,1189.944356,0.0
-5.0,100,1190.598912,1.0
-3.0,100,1191.301571,1.0
-100.0,100,1192.052642,0.0
-100.0,100,1192.721643,0.0
-100.0,100,1193.36192,0.0
-100.0,100,1194.023482,0.0
-4.0,100,1194.823305,1.0
-100.0,100,1195.613647,0.0
-100.0,100,1196.334227,0.0
-100.0,100,1196.997901,0.0
-100.0,100,1197.653748,0.0
-6.0,100,1198.31343,1.0
-100.0,100,1198.974459,0.0
-100.0,100,1199.638523,0.0
-12.0,100,1200.296204,1.0
-63.0,100,1200.955977,0.0
-100.0,100,1201.620835,0.0
-100.0,100,1202.300548,0.0
-100.0,100,1202.954938,0.0
-100.0,100,1203.594742,0.0
-97.0,100,1204.263643,0.0
-36.0,100,1204.901309,0.0
-7.0,100,1205.518362,1.0
-100.0,100,1206.134918,0.0
-100.0,100,1206.787528,0.0
-100.0,100,1207.451062,0.0
-100.0,100,1208.115803,0.0
-100.0,100,1208.798991,0.0
-10.0,100,1209.571165,1.0
-100.0,100,1210.228277,0.0
-100.0,100,1210.874394,0.0
-3.0,100,1211.539239,1.0
-100.0,100,1212.17335,0.0
-100.0,100,1212.816988,0.0
-100.0,100,1213.504471,0.0
-4.0,100,1214.129064,1.0
-67.0,100,1214.780249,1.0
-100.0,100,1215.427487,0.0
-100.0,100,1216.080964,0.0
-93.0,100,1216.738649,0.0
-100.0,100,1217.391214,0.0
-100.0,100,1218.052724,0.0
-4.0,100,1218.703466,1.0
-100.0,100,1219.379535,0.0
-52.0,100,1220.03398,0.0
-100.0,100,1220.681144,0.0
-88.0,100,1221.316509,0.0
-100.0,100,1221.993098,0.0
-100.0,100,1222.66058,0.0
-100.0,100,1223.320891,0.0
-100.0,100,1223.988694,0.0
-100.0,100,1224.657063,0.0
-100.0,100,1225.323576,0.0
-100.0,100,1225.987518,0.0
-100.0,100,1226.628493,0.0
-87.0,100,1227.281003,0.0
-100.0,100,1228.02402,0.0
-100.0,100,1228.716891,0.0
-13.0,100,1229.372807,1.0
-100.0,100,1230.031062,0.0
0.0,100,1230.709613,1.0
-100.0,100,1231.358841,0.0
-100.0,100,1232.021941,0.0
-100.0,100,1232.685652,0.0
-100.0,100,1233.33987,0.0
-100.0,100,1234.012568,0.0
-25.0,100,1234.681873,1.0
-100.0,100,1235.361015,0.0
-100.0,100,1236.025742,0.0
-100.0,100,1236.697341,0.0
-100.0,100,1237.362663,0.0
-100.0,100,1238.041119,0.0
-100.0,100,1238.699272,0.0
-100.0,100,1239.345479,0.0
-100.0,100,1239.997659,0.0
-100.0,100,1240.657166,0.0
-100.0,100,1241.293476,0.0
-100.0,100,1241.95315,0.0
-100.0,100,1242.659459,0.0
-100.0,100,1243.44274,0.0
-100.0,100,1244.196797,0.0
-100.0,100,1244.808649,0.0
-69.0,100,1245.558313,0.0
-100.0,100,1246.254379,0.0
-100.0,100,1246.921734,0.0
-100.0,100,1247.673455,0.0
-100.0,100,1248.401789,0.0
-100.0,100,1249.041214,0.0
-100.0,100,1251.165586,0.0
-100.0,100,1251.906466,0.0
-100.0,100,1252.616595,0.0
-100.0,100,1253.440781,0.0
-41.0,100,1254.239128,0.0
-100.0,100,1254.897312,0.0
-5.0,100,1255.59964,1.0
-100.0,100,1256.295243,0.0
-100.0,100,1257.000453,0.0
-100.0,100,1257.666645,0.0
-100.0,100,1258.396608,0.0
-100.0,100,1259.107736,0.0
-100.0,100,1259.743045,0.0
-100.0,100,1260.419215,0.0
-100.0,100,1261.102143,0.0
-100.0,100,1261.77373,0.0
-100.0,100,1262.458472,0.0
-12.0,100,1263.140507,1.0
-100.0,100,1263.81462,0.0
-87.0,100,1264.508988,0.0
-39.0,100,1265.17697,0.0
-100.0,100,1265.845748,0.0
-100.0,100,1266.531898,0.0
-100.0,100,1267.185531,0.0
-100.0,100,1267.866158,0.0
-100.0,100,1268.521441,0.0
-23.0,100,1269.182254,1.0
-100.0,100,1269.88771,0.0
-100.0,100,1270.623795,0.0
-100.0,100,1271.368257,0.0
-100.0,100,1272.144023,0.0
-100.0,100,1272.873487,0.0
-100.0,100,1273.577528,0.0
-100.0,100,1274.24466,0.0
-100.0,100,1274.915983,0.0
-100.0,100,1275.645471,0.0
-42.0,100,1276.341246,0.0
-100.0,100,1276.967336,0.0
-100.0,100,1277.611865,0.0
-100.0,100,1278.292491,0.0
-100.0,100,1278.969313,0.0
-100.0,100,1279.637043,0.0
-100.0,100,1280.302992,0.0
-100.0,100,1280.985673,0.0
-100.0,100,1281.63875,0.0
-100.0,100,1282.310712,0.0
-100.0,100,1282.976532,0.0
-100.0,100,1283.619408,0.0
-100.0,100,1284.267627,0.0
-100.0,100,1284.935153,0.0
-100.0,100,1285.598733,0.0
-100.0,100,1286.259245,0.0
-100.0,100,1286.923115,0.0
-100.0,100,1287.592636,0.0
-100.0,100,1288.245242,0.0
-100.0,100,1288.912138,0.0
-100.0,100,1289.573059,0.0
-97.0,100,1290.260499,0.0
-100.0,100,1290.93398,0.0
-100.0,100,1291.719391,0.0
-5.0,100,1292.432722,1.0
-100.0,100,1293.126797,0.0
-100.0,100,1293.791786,0.0
-100.0,100,1294.456477,0.0
-100.0,100,1295.124073,0.0
-100.0,100,1295.782214,0.0
-100.0,100,1296.457904,0.0
-100.0,100,1297.12494,0.0
-100.0,100,1297.794413,0.0
-100.0,100,1298.42257,0.0
-19.0,100,1299.095667,1.0
-100.0,100,1299.75455,0.0
-100.0,100,1300.432773,0.0
-73.0,100,1301.084789,0.0
-100.0,100,1301.800591,0.0
-100.0,100,1302.502724,0.0
-100.0,100,1303.168818,0.0
-100.0,100,1303.90096,0.0
-100.0,100,1304.637095,0.0
-1.0,100,1305.298373,1.0
-100.0,100,1305.934781,0.0
-100.0,100,1306.605055,0.0
-100.0,100,1307.267466,0.0
-100.0,100,1307.929453,0.0
-100.0,100,1308.611749,0.0
-100.0,100,1309.282393,0.0
-100.0,100,1309.910208,0.0
-100.0,100,1310.588581,0.0
-41.0,100,1311.255656,1.0
-100.0,100,1311.91925,0.0
-100.0,100,1312.596719,0.0
-100.0,100,1313.261197,0.0
-100.0,100,1313.940021,0.0
-100.0,100,1314.565849,0.0
-100.0,100,1315.231934,0.0
-16.0,100,1315.888079,1.0
-100.0,100,1316.531303,0.0
-100.0,100,1317.173139,0.0
-100.0,100,1317.83315,0.0
-50.0,100,1318.497648,1.0
-100.0,100,1320.493112,0.0
-2.0,100,1321.156091,1.0
-100.0,100,1321.82895,0.0
-100.0,100,1322.503768,0.0
-80.0,100,1323.173098,0.0
-100.0,100,1323.844072,0.0
-100.0,100,1324.506171,0.0
-38.0,100,1325.184183,0.0
-3.0,100,1325.839007,1.0
-80.0,100,1326.493752,1.0
-95.0,100,1327.159908,0.0
-80.0,100,1327.807305,0.0
-100.0,100,1328.568224,0.0
-6.0,100,1329.227336,1.0
-100.0,100,1329.89847,0.0
-100.0,100,1330.538501,0.0
-37.0,100,1331.200539,0.0
-4.0,100,1331.866913,1.0
-100.0,100,1332.533336,0.0
-100.0,100,1333.1909,0.0
-100.0,100,1333.855088,0.0
-100.0,100,1334.510243,0.0
-5.0,100,1335.256131,1.0
-100.0,100,1335.959135,0.0
-100.0,100,1336.600589,0.0
-100.0,100,1337.280594,0.0
-100.0,100,1337.942392,0.0
-48.0,100,1338.596066,1.0
-100.0,100,1339.236121,0.0
-88.0,100,1339.908796,0.0
-26.0,100,1340.561906,1.0
-100.0,100,1341.217968,0.0
-100.0,100,1341.861861,0.0
-100.0,100,1342.537461,0.0
-9.0,100,1343.212672,1.0
-100.0,100,1343.865396,0.0
-100.0,100,1344.524495,0.0
-37.0,100,1345.20447,1.0
-84.0,100,1345.855179,0.0
-100.0,100,1346.51114,0.0
-100.0,100,1347.178364,0.0
-100.0,100,1347.836518,0.0
-100.0,100,1348.483073,0.0
-100.0,100,1349.11301,0.0
-100.0,100,1349.759777,0.0
-100.0,100,1350.408037,0.0
-100.0,100,1351.081605,0.0
-100.0,100,1351.742673,0.0
-100.0,100,1352.412072,0.0
-5.0,100,1353.055503,1.0
-100.0,100,1353.720592,0.0
-100.0,100,1354.372296,0.0
-100.0,100,1355.041474,0.0
-100.0,100,1355.709436,0.0
-100.0,100,1356.371796,0.0
-100.0,100,1357.064395,0.0
-100.0,100,1357.716733,0.0
-4.0,100,1358.391569,1.0
-100.0,100,1359.037413,0.0
-100.0,100,1359.713059,0.0
-100.0,100,1360.383096,0.0
-100.0,100,1361.052305,0.0
-95.0,100,1361.711373,0.0
-100.0,100,1362.390924,0.0
-100.0,100,1363.064271,0.0
-17.0,100,1363.736349,1.0
-100.0,100,1364.408499,0.0
-36.0,100,1365.075672,0.0
-53.0,100,1365.742266,0.0
-100.0,100,1366.396317,0.0
-100.0,100,1367.048253,0.0
-100.0,100,1367.673014,0.0
-100.0,100,1368.321486,0.0
-100.0,100,1368.97267,0.0
-100.0,100,1369.630942,0.0
-35.0,100,1370.274722,1.0
-100.0,100,1370.946907,0.0
-100.0,100,1371.582989,0.0
-100.0,100,1372.215507,0.0
-100.0,100,1372.856884,0.0
-100.0,100,1373.534684,0.0
-100.0,100,1374.172657,0.0
-100.0,100,1374.834614,0.0
-98.0,100,1375.488219,0.0
-100.0,100,1376.151794,0.0
-100.0,100,1376.81617,0.0
-100.0,100,1377.488134,0.0
-100.0,100,1378.11869,0.0
-100.0,100,1378.751921,0.0
-100.0,100,1379.413849,0.0
-100.0,100,1380.070691,0.0
-26.0,100,1380.728024,1.0
-100.0,100,1381.369257,0.0
-100.0,100,1382.0252,0.0
-100.0,100,1382.64914,0.0
-12.0,100,1383.310333,1.0
-100.0,100,1383.942449,0.0
-100.0,100,1384.658163,0.0
-100.0,100,1385.349604,0.0
-100.0,100,1385.993446,0.0
-100.0,100,1387.992911,0.0
-100.0,100,1388.6405,0.0
-11.0,100,1389.309991,1.0
-100.0,100,1389.973862,0.0
-100.0,100,1390.628093,0.0
-9.0,100,1391.280796,1.0
-19.0,100,1391.951016,0.0
-100.0,100,1392.614115,0.0
-100.0,100,1393.257669,0.0
-100.0,100,1393.925074,0.0
-100.0,100,1394.577715,0.0
-100.0,100,1395.207651,0.0
-100.0,100,1395.866553,0.0
-100.0,100,1396.50399,0.0
-100.0,100,1397.143053,0.0
-100.0,100,1397.799151,0.0
-100.0,100,1398.45371,0.0
-100.0,100,1399.112196,0.0
-100.0,100,1399.776197,0.0
0.0,100,1400.441081,1.0
-51.0,100,1401.06573,1.0
-100.0,100,1401.723281,0.0
-100.0,100,1402.363227,0.0
-89.0,100,1403.014251,0.0
-100.0,100,1403.653244,0.0
-100.0,100,1404.312868,0.0
-100.0,100,1404.98222,0.0
-100.0,100,1405.647848,0.0
-100.0,100,1406.311707,0.0
-100.0,100,1406.984766,0.0
-100.0,100,1407.651658,0.0
-12.0,100,1408.307935,1.0
-100.0,100,1408.987258,0.0
-100.0,100,1409.652036,0.0
-100.0,100,1410.314477,0.0
-15.0,100,1410.96661,1.0
-94.0,100,1411.652068,0.0
-100.0,100,1412.312315,0.0
-100.0,100,1412.976344,0.0
-100.0,100,1413.637211,0.0
-100.0,100,1414.30023,0.0
-100.0,100,1414.958834,0.0
-100.0,100,1415.658787,0.0
-100.0,100,1416.344143,0.0
-85.0,100,1417.033782,0.0
-100.0,100,1417.700669,0.0
-100.0,100,1418.352397,0.0
-100.0,100,1418.995027,0.0
-100.0,100,1419.644525,0.0
-100.0,100,1420.287638,0.0
-100.0,100,1420.945632,0.0
-78.0,100,1421.627154,0.0
-100.0,100,1422.262303,0.0
-100.0,100,1422.944197,0.0
-10.0,100,1423.603514,1.0
0.0,100,1424.255992,1.0
-100.0,100,1425.007492,0.0
-100.0,100,1425.678953,0.0
-8.0,100,1426.347268,1.0
-100.0,100,1427.01335,0.0
-100.0,100,1427.677107,0.0
-100.0,100,1428.340094,0.0
-100.0,100,1429.008969,0.0
-100.0,100,1429.675997,0.0
-100.0,100,1430.336055,0.0
-100.0,100,1430.995384,0.0
-100.0,100,1431.66532,0.0
-100.0,100,1432.323334,0.0
-100.0,100,1433.007793,0.0
-100.0,100,1433.666812,0.0
-100.0,100,1434.322589,0.0
-100.0,100,1434.98571,0.0
-67.0,100,1435.686304,0.0
-100.0,100,1436.431169,0.0
-95.0,100,1437.299592,0.0
-100.0,100,1438.08183,0.0
-100.0,100,1438.74773,0.0
-100.0,100,1439.417115,0.0
-100.0,100,1440.11818,0.0
-100.0,100,1440.82941,0.0
-100.0,100,1441.555932,0.0
-100.0,100,1442.288135,0.0
-5.0,100,1443.026107,1.0
0.0,100,1443.728659,1.0
-100.0,100,1444.43178,0.0
-74.0,100,1445.148505,0.0
-100.0,100,1445.824694,0.0
-100.0,100,1446.517454,0.0
-100.0,100,1447.179526,0.0
-100.0,100,1447.888285,0.0
-100.0,100,1448.56706,0.0
-100.0,100,1449.26515,0.0
-100.0,100,1449.96096,0.0
-100.0,100,1450.649483,0.0
-34.0,100,1451.335299,1.0
-44.0,100,1452.023147,0.0
-100.0,100,1452.767443,0.0
-100.0,100,1453.430284,0.0
-91.0,100,1454.106691,0.0
-100.0,100,1454.787062,0.0
-100.0,100,1456.924187,0.0
-100.0,100,1457.615502,0.0
-100.0,100,1458.299603,0.0
-100.0,100,1459.053682,0.0
-17.0,100,1459.729393,1.0
-100.0,100,1460.455784,0.0
-10.0,100,1461.21472,1.0
-100.0,100,1461.919984,0.0
-100.0,100,1462.623707,0.0
-100.0,100,1463.416817,0.0
-100.0,100,1464.204923,0.0
-12.0,100,1464.936448,1.0
-100.0,100,1465.597069,0.0
-14.0,100,1466.284142,1.0
-100.0,100,1467.016354,0.0
-100.0,100,1467.768875,0.0
-100.0,100,1468.441379,0.0
-100.0,100,1469.17015,0.0
-100.0,100,1469.839582,0.0
-100.0,100,1470.51339,0.0
-100.0,100,1471.291024,0.0
-32.0,100,1471.996132,1.0
-100.0,100,1472.743854,0.0
-100.0,100,1473.481525,0.0
-5.0,100,1474.227282,1.0
-100.0,100,1474.920244,0.0
-6.0,100,1475.619123,1.0
-100.0,100,1476.285115,0.0
-100.0,100,1476.956615,0.0
-96.0,100,1477.627808,0.0
-100.0,100,1478.285661,0.0
-100.0,100,1478.951008,0.0
-100.0,100,1479.597315,0.0
-66.0,100,1480.262358,1.0
-100.0,100,1480.916875,0.0
-100.0,100,1481.569294,0.0
-100.0,100,1482.2511,0.0
-100.0,100,1482.91699,0.0
-100.0,100,1483.590069,0.0
-100.0,100,1484.256382,0.0
-100.0,100,1484.939279,0.0
-100.0,100,1485.586786,0.0
-100.0,100,1486.248694,0.0
-100.0,100,1486.921308,0.0
-100.0,100,1487.561961,0.0
-100.0,100,1488.232372,0.0
-100.0,100,1488.925448,0.0
-7.0,100,1489.596843,1.0
-100.0,100,1490.276497,0.0
-100.0,100,1490.924132,0.0
-100.0,100,1491.692524,0.0
-100.0,100,1492.437312,0.0
-100.0,100,1493.182468,0.0
-100.0,100,1493.929468,0.0
-100.0,100,1494.604793,0.0
-100.0,100,1495.304822,0.0
-100.0,100,1495.934844,0.0
-100.0,100,1496.902806,0.0
-100.0,100,1497.614653,0.0
-100.0,100,1498.287383,0.0
-100.0,100,1498.966117,0.0
-100.0,100,1499.687861,0.0
-100.0,100,1500.364916,0.0
-62.0,100,1501.03776,0.0
-100.0,100,1501.700992,0.0
-100.0,100,1502.374423,0.0
-100.0,100,1503.066216,0.0
-100.0,100,1503.787862,0.0
0.0,100,1504.497752,1.0
-100.0,100,1505.191016,0.0
-100.0,100,1505.859918,0.0
-84.0,100,1506.539604,0.0
-100.0,100,1507.2059,0.0
-100.0,100,1507.859947,0.0
-100.0,100,1508.53826,0.0
-100.0,100,1509.216259,0.0
-100.0,100,1509.929238,0.0
-100.0,100,1510.626834,0.0
-27.0,100,1511.352394,1.0
-100.0,100,1512.041521,0.0
-45.0,100,1512.777822,0.0
-100.0,100,1513.476874,0.0
-100.0,100,1514.154166,0.0
-16.0,100,1514.866015,1.0
-100.0,100,1515.591645,0.0
-100.0,100,1516.340622,0.0
-100.0,100,1517.006058,0.0
-100.0,100,1517.770854,0.0
-6.0,100,1518.49641,1.0
-14.0,100,1519.228003,1.0
-100.0,100,1519.981886,0.0
-99.0,100,1520.722638,0.0
-100.0,100,1521.422979,0.0
-100.0,100,1522.134908,0.0
-100.0,100,1522.866707,0.0
-14.0,100,1523.587479,1.0
-100.0,100,1524.306195,0.0
-69.0,100,1525.031767,0.0
-100.0,100,1525.7289,0.0
-100.0,100,1526.414916,0.0
-100.0,100,1528.521615,0.0
-1.0,100,1529.197766,1.0
-100.0,100,1529.928918,0.0
0.0,100,1530.642263,1.0
-100.0,100,1531.316017,0.0
-100.0,100,1531.986873,0.0
-57.0,100,1532.701504,1.0
-23.0,100,1533.409006,1.0
-100.0,100,1534.126934,0.0
-100.0,100,1534.815325,0.0
-100.0,100,1535.473867,0.0
-100.0,100,1536.122407,0.0
-100.0,100,1536.800526,0.0
-4.0,100,1537.458955,1.0
-100.0,100,1538.115421,0.0
-100.0,100,1538.795079,0.0
-2.0,100,1539.475992,1.0
-100.0,100,1540.213161,0.0
-100.0,100,1540.901983,0.0
-100.0,100,1541.544059,0.0
-55.0,100,1542.19789,1.0
-100.0,100,1542.852649,0.0
-100.0,100,1543.53005,0.0
-100.0,100,1544.211276,0.0
-100.0,100,1544.863313,0.0
-15.0,100,1545.549777,1.0
-100.0,100,1546.234446,0.0
-100.0,100,1546.889246,0.0
-26.0,100,1547.562578,1.0
-6.0,100,1548.211185,1.0
-19.0,100,1548.901767,1.0
-100.0,100,1549.565421,0.0
-100.0,100,1550.233601,0.0
-100.0,100,1550.906044,0.0
-100.0,100,1551.600855,0.0
-100.0,100,1552.242306,0.0
-48.0,100,1552.879905,0.0
-11.0,100,1553.541202,1.0
-2.0,100,1554.196572,1.0
-100.0,100,1554.881369,0.0
-100.0,100,1555.534428,0.0
-69.0,100,1556.21767,0.0
-100.0,100,1556.894871,0.0
-100.0,100,1557.574379,0.0
-100.0,100,1558.250005,0.0
-100.0,100,1558.904487,0.0
-100.0,100,1559.55244,0.0
-96.0,100,1560.226958,1.0
-71.0,100,1560.896955,1.0
-100.0,100,1561.554819,0.0
-100.0,100,1562.23127,0.0
-100.0,100,1562.880398,0.0
-100.0,100,1563.548291,0.0
-100.0,100,1564.210968,0.0
-100.0,100,1564.88008,0.0
-100.0,100,1565.54056,0.0
-100.0,100,1566.20494,0.0
-100.0,100,1566.868598,0.0
-100.0,100,1567.510254,0.0
-100.0,100,1568.1595,0.0
-12.0,100,1568.800654,1.0
-100.0,100,1569.462512,0.0
-100.0,100,1570.118633,0.0
-100.0,100,1570.777569,0.0
-100.0,100,1571.424696,0.0
-3.0,100,1572.085435,1.0
-100.0,100,1572.722453,0.0
-86.0,100,1573.363892,0.0
-100.0,100,1574.03047,0.0
-90.0,100,1574.710564,1.0
-100.0,100,1575.350531,0.0
-100.0,100,1576.020974,0.0
-14.0,100,1576.666308,1.0
-100.0,100,1577.314252,0.0
-8.0,100,1577.95835,1.0
-100.0,100,1578.606027,0.0
-100.0,100,1579.268437,0.0
-100.0,100,1579.929549,0.0
-30.0,100,1580.582546,1.0
-100.0,100,1581.254411,0.0
-57.0,100,1581.910651,1.0
-100.0,100,1582.568356,0.0
-100.0,100,1583.233091,0.0
-16.0,100,1583.883225,1.0
-100.0,100,1584.609613,0.0
-40.0,100,1585.259536,1.0
-100.0,100,1585.932452,0.0
-100.0,100,1586.589306,0.0
-100.0,100,1587.257132,0.0
-100.0,100,1587.912083,0.0
-100.0,100,1588.582359,0.0
-100.0,100,1589.245873,0.0
-100.0,100,1589.91046,0.0
-100.0,100,1590.574055,0.0
-100.0,100,1591.227787,0.0
-100.0,100,1591.890667,0.0
-100.0,100,1592.536533,0.0
-100.0,100,1593.188821,0.0
-100.0,100,1593.846364,0.0
-100.0,100,1594.514832,0.0
-100.0,100,1596.451318,0.0
-100.0,100,1597.110814,0.0
-100.0,100,1597.771188,0.0
-100.0,100,1598.423501,0.0
-100.0,100,1599.063034,0.0
-100.0,100,1599.725521,0.0
-100.0,100,1600.361369,0.0
-100.0,100,1601.020059,0.0
-100.0,100,1601.692538,0.0
-11.0,100,1602.354147,1.0
-100.0,100,1603.020379,0.0
-100.0,100,1603.695094,0.0
-100.0,100,1604.362414,0.0
-100.0,100,1605.022626,0.0
-100.0,100,1605.67359,0.0
-14.0,100,1606.321855,1.0
-100.0,100,1606.97711,0.0
-100.0,100,1607.634938,0.0
-100.0,100,1608.290905,0.0
-5.0,100,1608.947238,1.0
-100.0,100,1609.620434,0.0
-100.0,100,1610.303049,0.0
-100.0,100,1610.96867,0.0
-100.0,100,1611.644442,0.0
-100.0,100,1612.308646,0.0
-19.0,100,1612.968616,1.0
-100.0,100,1613.628072,0.0
-100.0,100,1614.292504,0.0
-32.0,100,1614.952302,1.0
-96.0,100,1615.630597,0.0
-100.0,100,1616.289259,0.0
-100.0,100,1616.953669,0.0
-100.0,100,1617.591192,0.0
-30.0,100,1618.247574,1.0
-100.0,100,1618.903106,0.0
-4.0,100,1619.562019,1.0
-100.0,100,1620.220115,0.0
-100.0,100,1620.884259,0.0
-100.0,100,1621.54955,0.0
-100.0,100,1622.208931,0.0
-100.0,100,1622.884583,0.0
-30.0,100,1623.549577,0.0
-13.0,100,1624.207749,1.0
-100.0,100,1624.866916,0.0
-100.0,100,1625.529872,0.0
-100.0,100,1626.189727,0.0
-100.0,100,1626.861461,0.0
-35.0,100,1627.524422,0.0
-100.0,100,1628.187898,0.0
0.0,100,1628.849806,1.0
-100.0,100,1629.534294,0.0
-100.0,100,1630.199316,0.0
-100.0,100,1630.864185,0.0
-100.0,100,1631.499847,0.0
-100.0,100,1632.167981,0.0
-100.0,100,1632.843193,0.0
-100.0,100,1633.503244,0.0
-100.0,100,1634.169955,0.0
-100.0,100,1634.808737,0.0
-8.0,100,1635.482084,1.0
-100.0,100,1636.143681,0.0
-4.0,100,1636.81566,1.0
-100.0,100,1637.481155,0.0
-100.0,100,1638.166683,0.0
-100.0,100,1638.830092,0.0
-93.0,100,1639.493115,0.0
-100.0,100,1640.165868,0.0
-1.0,100,1640.847798,1.0
-100.0,100,1641.523597,0.0
-100.0,100,1642.186339,0.0
-100.0,100,1642.857918,0.0
-100.0,100,1643.513583,0.0
-100.0,100,1644.178152,0.0
-16.0,100,1644.837353,1.0
-100.0,100,1645.514641,0.0
-14.0,100,1646.180899,1.0
-6.0,100,1646.849175,1.0
-56.0,100,1647.517363,1.0
-100.0,100,1648.182126,0.0
-18.0,100,1648.854139,1.0
-100.0,100,1649.532452,0.0
-100.0,100,1650.203613,0.0
-98.0,100,1650.870723,0.0
-100.0,100,1651.528314,0.0
-100.0,100,1652.182556,0.0
-5.0,100,1652.857554,1.0
-100.0,100,1653.516898,0.0
-100.0,100,1654.175306,0.0
-73.0,100,1654.826765,1.0
-100.0,100,1655.496309,0.0
-1.0,100,1656.160083,1.0
-100.0,100,1656.821579,0.0
-100.0,100,1657.464635,0.0
-100.0,100,1658.107882,0.0
-100.0,100,1658.766613,0.0
-100.0,100,1659.430435,0.0
-100.0,100,1660.096499,0.0
0.0,100,1660.763568,1.0
-4.0,100,1661.43672,1.0
-100.0,100,1662.103758,0.0
-2.0,100,1664.133049,1.0
-100.0,100,1664.798017,0.0
-100.0,100,1665.466482,0.0
-5.0,100,1666.113463,1.0
-100.0,100,1666.75837,0.0
-100.0,100,1667.413506,0.0
-100.0,100,1668.043526,0.0
-8.0,100,1668.693045,1.0
-100.0,100,1669.347981,0.0
-100.0,100,1670.01675,0.0
-100.0,100,1670.679148,0.0
-100.0,100,1671.346078,0.0
-100.0,100,1671.99701,0.0
-100.0,100,1672.660991,0.0
-100.0,100,1673.309628,0.0
-13.0,100,1673.955343,0.0
-100.0,100,1674.626256,0.0
-100.0,100,1675.276282,0.0
-100.0,100,1675.930836,0.0
-60.0,100,1676.594825,1.0
-11.0,100,1677.266396,1.0
-98.0,100,1677.919401,0.0
-100.0,100,1678.578801,0.0
-100.0,100,1679.251803,0.0
-100.0,100,1679.90802,0.0
-100.0,100,1680.629252,0.0
-100.0,100,1681.371305,0.0
-48.0,100,1682.142705,1.0
-100.0,100,1682.913927,0.0
0.0,100,1683.605487,1.0
-100.0,100,1684.273373,0.0
-29.0,100,1684.926224,1.0
-100.0,100,1685.574346,0.0
-100.0,100,1686.22134,0.0
-100.0,100,1686.853734,0.0
-100.0,100,1687.510169,0.0
-100.0,100,1688.158796,0.0
-75.0,100,1688.777507,0.0
-100.0,100,1689.423188,0.0
-100.0,100,1690.082375,0.0
-1.0,100,1690.735772,1.0
-100.0,100,1691.455353,0.0
-100.0,100,1692.231347,0.0
-88.0,100,1692.992595,1.0
-100.0,100,1693.740437,0.0
